D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_39_815.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_39_815.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_39_815.jpg,0,1,0,30.19031
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_39_885.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_39_885.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_39_885.jpg,0,1,0,30.19028
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_39_958.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_39_958.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_39_958.jpg,0,1,0,30.19048
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_026.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_026.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_026.jpg,0,1,0,30.19036
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_100.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_100.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_100.jpg,0,1,0,30.19034
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_169.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_169.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_169.jpg,0,1,0,30.1903
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_242.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_242.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_242.jpg,0,1,0,30.19034
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_310.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_310.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_310.jpg,0,1,0,30.19117
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_383.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_383.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_383.jpg,0,1,0,30.19024
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_458.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_458.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_458.jpg,0,1,0,30.19015
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_533.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_533.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_533.jpg,0,1,0,30.19075
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_604.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_604.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_604.jpg,0,1,0,30.19057
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_676.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_676.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_676.jpg,0.1,1,0,30.18754
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_743.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_743.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_743.jpg,0.25,1,0,30.17466
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_817.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_817.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_817.jpg,0.45,1,0,30.15177
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_888.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_888.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_888.jpg,0,1,0,30.18341
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_40_957.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_40_957.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_40_957.jpg,0,1,0,30.18764
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_025.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_025.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_025.jpg,0,1,0,30.18916
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_091.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_091.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_091.jpg,0,1,0,30.19014
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_159.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_159.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_159.jpg,0,1,0,30.19025
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_229.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_229.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_229.jpg,0,1,0,30.1903
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_303.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_303.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_303.jpg,0,1,0,30.18983
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_377.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_377.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_377.jpg,0.2,1,0,30.18019
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_449.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_449.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_449.jpg,0.4,1,0,30.15774
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_519.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_519.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_519.jpg,0.5500001,1,0,30.139
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_587.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_587.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_587.jpg,0.7500002,1,0,30.11465
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_653.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_653.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_653.jpg,0.9000002,1,0,30.10099
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_726.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_726.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_726.jpg,0,1,0,30.17413
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_793.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_793.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_793.jpg,0,1,0,30.18495
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_865.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_865.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_865.jpg,0,1,0,30.18907
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_41_939.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_41_939.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_41_939.jpg,0,1,0,30.19012
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_006.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_006.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_006.jpg,0,1,0,30.19024
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_078.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_078.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_078.jpg,0.1,1,0,30.18846
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_151.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_151.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_151.jpg,0.3,1,0,30.17021
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_219.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_219.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_219.jpg,0.45,1,0,30.1517
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_289.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_289.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_289.jpg,0.6500001,1,0,30.12741
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_359.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_359.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_359.jpg,0.8000001,1,0,30.10683
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_428.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_428.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_428.jpg,0,1,0,30.17562
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_498.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_498.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_498.jpg,0,1,0,30.18647
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_568.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_568.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_568.jpg,0,1,0,30.18851
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_638.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_638.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_638.jpg,0,1,0,30.19022
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_707.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_707.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_707.jpg,0,1,0,30.19003
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_777.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_777.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_777.jpg,0.1,1,0,30.18693
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_847.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_847.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_847.jpg,0.3,1,0,30.16982
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_917.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_917.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_917.jpg,0.45,1,0,30.15201
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_42_992.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_42_992.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_42_992.jpg,0.6500001,1,0,30.12693
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_060.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_060.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_060.jpg,0.8000001,1,0,30.11015
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_131.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_131.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_131.jpg,1,1,0,30.09324
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_200.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_200.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_200.jpg,1,1,0,30.10481
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_269.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_269.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_269.jpg,1,1,0,30.12724
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_343.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_343.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_343.jpg,0,1,0,30.14452
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_413.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_413.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_413.jpg,0,1,0,30.16963
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_487.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_487.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_487.jpg,0,1,0,30.18439
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_561.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_561.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_561.jpg,0,1,0,30.18975
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_632.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_632.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_632.jpg,-0.1,1,0,30.18254
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_700.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_700.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_700.jpg,-0.25,1,0,30.17036
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_775.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_775.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_775.jpg,0,1,0,30.17817
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_848.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_848.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_848.jpg,0,1,0,30.18776
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_918.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_918.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_918.jpg,0,1,0,30.18985
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_43_988.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_43_988.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_43_988.jpg,-0.15,1,0,30.18628
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_058.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_058.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_058.jpg,-0.3,1,0,30.17156
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_129.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_129.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_129.jpg,-0.5000001,1,0,30.14848
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_205.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_205.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_205.jpg,0,1,0,30.18231
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_278.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_278.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_278.jpg,0,1,0,30.18858
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_353.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_353.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_353.jpg,0,1,0,30.18937
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_430.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_430.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_430.jpg,0.05,1,0,30.18973
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_501.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_501.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_501.jpg,0.2,1,0,30.17817
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_574.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_574.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_574.jpg,0.4,1,0,30.15451
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_648.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_648.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_648.jpg,0,1,0,30.17447
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_721.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_721.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_721.jpg,0,1,0,30.18676
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_795.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_795.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_795.jpg,0,1,0,30.18968
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_868.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_868.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_868.jpg,0,1,0,30.19027
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_44_942.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_44_942.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_44_942.jpg,0,1,0,30.19055
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_015.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_015.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_015.jpg,0.05,1,0,30.19012
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_086.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_086.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_086.jpg,0.25,1,0,30.17492
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_160.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_160.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_160.jpg,0,1,0,30.19124
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_232.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_232.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_232.jpg,0,1,0,30.19031
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_302.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_302.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_302.jpg,0,1,0,30.1904
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_372.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_372.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_372.jpg,0,1,0,30.19045
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_442.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_442.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_442.jpg,0,1,0,30.19042
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_517.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_517.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_517.jpg,0,1,0,30.19054
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_590.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_590.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_590.jpg,0,1,0,30.19054
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_658.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_658.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_658.jpg,0,1,0,30.19048
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_731.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_731.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_731.jpg,0,1,0,30.19068
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_803.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_803.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_803.jpg,0,1,0,30.19056
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_873.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_873.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_873.jpg,0,1,0,30.19095
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_45_942.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_45_942.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_45_942.jpg,0,1,0,30.19023
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_013.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_013.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_013.jpg,0,1,0,30.19044
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_085.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_085.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_085.jpg,0,1,0,30.19052
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_157.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_157.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_157.jpg,0,1,0,30.19023
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_229.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_229.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_229.jpg,0,1,0,30.19028
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_300.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_300.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_300.jpg,0,1,0,30.19029
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_372.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_372.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_372.jpg,0,1,0,30.19032
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_443.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_443.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_443.jpg,0,1,0,30.19034
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_514.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_514.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_514.jpg,0,1,0,30.19029
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_584.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_584.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_584.jpg,0,1,0,30.1903
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_654.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_654.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_654.jpg,0,1,0,30.19031
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_723.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_723.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_723.jpg,0,1,0,30.19029
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_793.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_793.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_793.jpg,0,1,0,30.19028
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_863.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_863.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_863.jpg,0,1,0,30.19029
D:\clg_stuff\self_driving_car\IMG\center_2024_02_16_00_53_46_934.jpg,D:\clg_stuff\self_driving_car\IMG\left_2024_02_16_00_53_46_934.jpg,D:\clg_stuff\self_driving_car\IMG\right_2024_02_16_00_53_46_934.jpg,0,1,0,30.19029
